strain1	strain2	angle_difference
140775	140072	0.0502031263268
140775	140073	0.0842603101587
140775	140479	0.150747370235
140775	140763	0.123141239812
140775	140276	0.0344751374429
140775	140270	0.0529169822304
140775	140628	0.050474660531
140775	140377	0.065593763459
140775	140376	0.0478218705257
140775	140278	0.0489942325739
140774	140780	0.0984487789448
140774	140861	0.189878178572
140774	140382	0.120463555048
140774	140380	0.0571361843185
140774	140063	0.0993465886281
140774	140060	0.108543591385
140774	140389	0.128540197783
140774	140068	0.0950911190509
140774	140593	0.0962818218596
140774	140670	0.2164643556
140774	140674	0.197295518169
140774	140775	0.140479317369
140774	140774	0
140774	140261	0.202049391357
140774	140263	0.121454486303
140774	140302	0.0325651855915
140774	140304	0.0796248504984
140774	140817	0.0599862684325
140774	140012	0.107763377017
140774	140156	0.078102995224
140774	140660	0.0835713579579
140774	140662	0.124368209973
140774	140665	0.172468379774
140774	140497	0.212453883126
140774	140065	0.113430956564
140774	140414	0.169983925019
140774	140099	0.149989809438
140774	140255	0.124820470249
140774	140706	0.0954018013762
140774	140259	0.2684729685
140774	140086	0.0570504725924
140774	140095	0.224273267721
140774	140922	0.176360858436
140774	140801	0.181047236294
140774	140807	0.0960695470389
140774	140003	0.13722558519
140774	140005	0.0875371494169
140774	140050	0.150570641876
140774	140009	0.207031946868
140774	140983	0.1231109996
140774	140324	0.129672766918
140774	140890	0.0915337831324
140774	140322	0.112595903968
140774	140354	0.0995151624721
140774	140654	0.067031249821
140774	140657	0.183434925596
140774	140957	0.16138647702
140774	140247	0.110403893546
140774	140080	0.199924485247
140774	140958	0.138550199584
140774	140710	0.0704300214931
140774	140712	0.115860414142
140774	140452	0.156605341264
140774	140707	0.15684030877
140774	140037	0.0848463027796
140774	140030	0.129023468839
140774	140982	0.143081612144
140774	140880	0.0854307221476
140774	140451	0.107425462206
140774	140465	0.141970164629
140774	140334	0.125193970415
140774	140888	0.0382176020971
140774	140339	0.168134220643
140774	140646	0.119847485135
140774	140437	0.17814275337
140774	140547	0.126332996245
140774	140901	0.0852088197243
140774	140908	0.0640245906075
140774	140311	0.113308410402
140774	140025	0.128084536095
140774	140024	0.0969352754412
140774	140536	0.100061766764
140774	140101	0.136937978571
140774	140834	0.043968877696
140774	140830	0.0791697394791
140774	140343	0.0470665894657
140774	140429	0.189712553869
140774	140639	0.122056606103
140774	140839	0.124736209935
140774	140853	0.151127198106
140774	140851	0.161055295566
140774	140966	0.173477398109
140774	140116	0.0759024400593
140774	140115	0.123748103567
140774	140884	0.111864551298
140774	140214	0.139330202442
140774	140740	0.101323705288
140774	140210	0.107950258703
140774	140054	0.0359579733509
140774	140500	0.0865739204197
140774	140502	0.163015148223
140774	140585	0.143239609891
140774	140827	0.16576998727
140774	140244	0.113990891018
140774	140824	0.10860643697
140774	140197	0.150333113241
140774	140627	0.146937286731
140774	140626	0.138465583346
140774	140193	0.119051623056
140774	140766	0.0649882011852
140774	140190	0.0519682511605
140774	140767	0.138403811962
140774	140849	0.122140008248
140774	140848	0.0877612054899
140774	140964	0.156553056488
140774	140281	0.0755609372933
140774	140695	0.089044340433
140774	140752	0.0874599520972
140774	140992	0.10862468869
140774	140511	0.0830104858619
140774	140517	0.123964522845
140774	140449	0.133675924882
140774	140619	0.158582599301
140774	140364	0.127845833693
140774	140610	0.197715007139
140774	140369	0.155726876421
140774	140447	0.300053901536
140774	140872	0.0505869605547
140774	140970	0.167059559552
140774	140386	0.18161726419
140774	140798	0.0761360736802
140774	140171	0.168972735441
140774	140175	0.182725312177
140774	140048	0.135644451549
140774	140607	0.161116661957
140774	140605	0.29846669702
140774	140472	0.122720458788
140774	140071	0.121616171827
140774	140072	0.138441715787
140774	140073	0.0931688094677
140774	140479	0.161738539553
140774	140763	0.0912953595494
140774	140276	0.125190104306
140774	140270	0.101234922449
140774	140628	0.1131701422
140774	140377	0.121746463549
140774	140376	0.115228939367
140774	140278	0.106338915334
140261	140610	0.0744611451136
140261	140261	0
140261	140801	0.121456595642
140261	140849	0.114838928554
140261	140627	0.143440073414
140261	140807	0.113847452692
140261	140281	0.133300294674
140261	140324	0.102569328738
140261	140190	0.15958287263
140261	140992	0.128862181717
140261	140322	0.1279385336
140261	140536	0.118786839134
140261	140511	0.188825830187
140261	140517	0.111403004731
140261	140449	0.119086329361
140261	140619	0.123982095508
140261	140957	0.0745983017278
140261	140639	0.0807873246337
140261	140247	0.111164419209
140261	140080	0.0706173612961
140261	140958	0.106307920294
140261	140304	0.144875309468
140261	140086	0.171850511119
140261	140872	0.172474394238
140261	140853	0.0892393407588
140261	140851	0.0434768300021
140261	140970	0.10527798803
140261	140465	0.105209257906
140261	140848	0.12640452592
140261	140197	0.12202851051
140261	140861	0.0899942322899
140261	140037	0.131078718759
140261	140156	0.142221009047
140261	140048	0.126003510629
140261	140607	0.08963834537
140261	140660	0.154701718727
140261	140605	0.131503830745
140261	140451	0.118652626373
140261	140884	0.119570574017
140261	140472	0.109457505725
140261	140888	0.200531313629
140261	140339	0.0904401572499
140261	140095	0.121968050857
140261	140500	0.179619081064
140261	140479	0.225796785743
140261	140502	0.0977239607569
140261	140763	0.206870291667
140261	140276	0.126774658986
140261	140099	0.121433404098
140261	140827	0.108657317079
140261	140270	0.127248641649
140261	140437	0.094343047086
140261	140452	0.152675061099
140261	140707	0.076626432571
140261	140982	0.0994321351355
140261	140983	0.110472944816
140261	140193	0.106865676297
140261	140054	0.23382155621
140261	140278	0.113938732237
140261	140547	0.0852023625013
140578	140780	0.0667766960703
140578	140861	0.0667489925614
140578	140382	0.025358594997
140578	140380	0.0725547357023
140578	140063	0.0277002766176
140578	140060	0.0343394159282
140578	140389	0.0374779681021
140578	140068	0.06622842846
140578	140593	0.0417961637283
140578	140670	0.106911867273
140578	140674	0.101754862755
140578	140775	0.016702445525
140578	140774	0.125346991815
140578	140261	0.0958738343109
140578	140578	0
140578	140263	0.00650692816223
140578	140302	0.124917963255
140578	140304	0.0886841159484
140578	140817	0.0734029302273
140578	140012	0.0267220533565
140578	140156	0.0546877898544
140578	140660	0.0611836346307
140578	140662	0.0137886718331
140578	140665	0.0603119029452
140578	140497	0.0952928604867
140578	140065	0.0427941745565
140578	140414	0.0597343695603
140578	140099	0.0463318820044
140578	140255	0.0204860607884
140578	140706	0.118492522993
140578	140259	0.157230379256
140578	140086	0.111471773229
140578	140095	0.122809855128
140578	140922	0.0728316563394
140578	140801	0.103081490245
140578	140807	0.0305030993815
140578	140003	0.0251935056943
140578	140005	0.0773142254764
140578	140050	0.0396877937771
140578	140009	0.0826259651029
140578	140983	0.0533504844062
140578	140324	0.0764503180187
140578	140890	0.144030435081
140578	140322	0.07882065808
140578	140354	0.0609823568509
140578	140654	0.123007042722
140578	140657	0.0601930309384
140578	140957	0.063574763538
140578	140247	0.053406671186
140578	140080	0.0861105085526
140578	140958	0.0787580996953
140578	140710	0.0797477047916
140578	140712	0.057773186745
140578	140452	0.074046671636
140578	140707	0.0413181111749
140578	140037	0.0423777301011
140578	140030	0.00685057490538
140578	140982	0.0414442262149
140578	140880	0.124232352606
140578	140451	0.023234032318
140578	140465	0.110034918226
140578	140334	0.00856283737523
140578	140888	0.139092302795
140578	140339	0.0613757179188
140578	140646	0.0401681404787
140578	140437	0.0614544173188
140578	140547	0.0496157027458
140578	140901	0.0495095526561
140578	140908	0.0669733710798
140578	140311	0.0675170364948
140578	140025	0.0241378508534
140578	140024	0.0608688095589
140578	140536	0.026911689969
140578	140101	0.0584632800339
140578	140834	0.136860812597
140578	140830	0.0672937692865
140578	140343	0.105168107608
140578	140429	0.0841197719327
140578	140639	0.043892288503
140578	140839	0.0245576925038
140578	140853	0.0344232000982
140578	140851	0.0567460119521
140578	140966	0.0833607423045
140578	140116	0.0741480479407
140578	140115	0.0794624783574
140578	140884	0.0304890163854
140578	140214	0.0719928099605
140578	140740	0.0415462409836
140578	140210	0.0380692153477
140578	140054	0.151896897866
140578	140500	0.126457791873
140578	140502	0.0466182845013
140578	140585	0.030019253194
140578	140827	0.0504398175519
140578	140244	0.0213308894785
140578	140824	0.0476430788821
140578	140197	0.0585960184711
140578	140627	0.0638412974603
140578	140626	0.0394554456748
140578	140193	0.014895111252
140578	140766	0.0824793997388
140578	140190	0.0772523369604
140578	140767	0.0232437842301
140578	140849	0.0234510592651
140578	140848	0.077938241872
140578	140964	0.0667004755553
140578	140281	0.0574759775789
140578	140695	0.0797197717737
140578	140752	0.10535835111
140578	140992	0.0330706715671
140578	140511	0.0934840051328
140578	140517	0.0221086902299
140578	140449	0.0382874967842
140578	140619	0.055867648144
140578	140364	0.0351468506572
140578	140610	0.0869417880512
140578	140369	0.0949466085748
140578	140447	0.216352534035
140578	140872	0.0935847227378
140578	140970	0.129232720927
140578	140386	0.107695937768
140578	140798	0.0843138893441
140578	140171	0.140982833844
140578	140175	0.0640799690591
140578	140048	0.0398929504954
140578	140607	0.038151325213
140578	140605	0.173209905273
140578	140472	0.0179541711434
140578	140071	0.0240112139591
140578	140072	0.0450848891544
140578	140073	0.0729947562301
140578	140479	0.151320894573
140578	140763	0.116568349577
140578	140276	0.0355293427889
140578	140270	0.0443057762821
140578	140628	0.0478244802737
140578	140377	0.0658649226901
140578	140376	0.0390769852026
140578	140278	0.0392712541931
140263	140610	0.0879401324818
140263	140261	0.0950518792858
140263	140801	0.102357943765
140263	140849	0.0265611946897
140263	140627	0.068321245668
140263	140807	0.0261479092429
140263	140281	0.0525845601396
140263	140324	0.0736265305991
140263	140190	0.0735564048297
140263	140992	0.0351296621163
140263	140322	0.0743255557315
140263	140536	0.0247347510113
140263	140511	0.0940788410762
140263	140517	0.0249389754619
140263	140449	0.0414968688237
140263	140619	0.0621655606577
140263	140957	0.0619654879928
140263	140263	0
140263	140639	0.0386629264355
140263	140247	0.048706490705
140263	140080	0.0890169189947
140263	140958	0.0773091992485
140263	140304	0.0830762382471
140263	140086	0.106034312183
140263	140872	0.0897551364862
140263	140853	0.0372794924534
140263	140851	0.0550749246832
140263	140970	0.123677065017
140263	140465	0.105125181364
140263	140848	0.0717008835484
140263	140197	0.0632733786119
140263	140861	0.071741304762
140263	140037	0.0399667602131
140263	140156	0.0518992970668
140263	140048	0.0452395563954
140263	140607	0.0439034610765
140263	140660	0.0605701655916
140263	140605	0.177242873944
140263	140451	0.0238526210703
140263	140884	0.0304009980023
140263	140472	0.0209512789481
140263	140888	0.133938041993
140263	140339	0.0626747832629
140263	140095	0.12458253792
140263	140500	0.121250889009
140263	140479	0.151992306962
140263	140502	0.0510003299353
140263	140763	0.116076855363
140263	140276	0.0398382880018
140263	140099	0.052655751642
140263	140827	0.056876601826
140263	140270	0.042036248266
140263	140437	0.065291577455
140263	140452	0.0798279910282
140263	140707	0.044307150743
140263	140982	0.0447737740447
140263	140983	0.0503224898004
140263	140193	0.0177336365036
140263	140054	0.148725269937
140263	140278	0.0354365986283
140263	140547	0.0443860142349
140302	140780	0.0896356281678
140302	140861	0.187826910425
140302	140382	0.113601064239
140302	140380	0.0672901930651
140302	140063	0.101530503707
140302	140060	0.109862157818
140302	140389	0.128066495305
140302	140068	0.105810315186
140302	140593	0.0882305510894
140302	140670	0.20627314145
140302	140674	0.194296561722
140302	140261	0.194469760676
140302	140263	0.120185020569
140302	140302	0
140302	140304	0.0573203179607
140302	140817	0.0537705108182
140302	140012	0.112924019181
140302	140156	0.0762240686806
140302	140660	0.0870030908635
140302	140662	0.120421899854
140302	140665	0.174510267986
140302	140497	0.214730291374
140302	140065	0.109086809105
140302	140414	0.17710544611
140302	140099	0.155780051161
140302	140255	0.128192856211
140302	140706	0.105230930557
140302	140259	0.255436252075
140302	140086	0.029196347038
140302	140095	0.210356205798
140302	140922	0.167227902887
140302	140801	0.162718028949
140302	140807	0.0970057660288
140302	140003	0.133086826794
140302	140005	0.101467531254
140302	140050	0.148535443078
140302	140009	0.207349498788
140302	140983	0.109543695341
140302	140324	0.136061372602
140302	140890	0.101545959961
140302	140322	0.0919866397216
140302	140354	0.0976164712408
140302	140654	0.0964360974207
140302	140657	0.178251730575
140302	140957	0.148090186665
140302	140247	0.0964071246473
140302	140080	0.203296492837
140302	140958	0.147660351612
140302	140710	0.0648580682361
140302	140712	0.101445991101
140302	140452	0.164807657153
140302	140707	0.159682832434
140302	140037	0.0901356171733
140302	140030	0.129912978256
140302	140982	0.150284583476
140302	140880	0.0808297927542
140302	140451	0.10997663734
140302	140465	0.139381687703
140302	140334	0.122562874275
140302	140888	0.0346370226468
140302	140339	0.157919390277
140302	140437	0.172441672895
140302	140547	0.114074195226
140302	140901	0.081143767831
140302	140908	0.0663744002664
140302	140311	0.0953948095445
140302	140025	0.123732992433
140302	140024	0.0830652691335
140302	140536	0.100356054073
140302	140101	0.130365645649
140302	140834	0.0740676138837
140302	140830	0.0907435565172
140302	140343	0.0513685509897
140302	140429	0.191372907671
140302	140639	0.118503170731
140302	140839	0.118002711215
140302	140853	0.145822156337
140302	140851	0.156613502056
140302	140966	0.157546247572
140302	140116	0.0608872551589
140302	140115	0.130074319852
140302	140884	0.108801004368
140302	140214	0.149912969382
140302	140740	0.111154992764
140302	140210	0.113970708109
140302	140054	0.0515787495162
140302	140500	0.0550812115032
140302	140502	0.159058677974
140302	140585	0.144627868929
140302	140827	0.169159677342
140302	140244	0.113178109492
140302	140824	0.0999009631022
140302	140197	0.161386705189
140302	140627	0.147461702576
140302	140626	0.146260086367
